id,title,original_language,tagline,release_date,popularity,vote_count,vote_average,budget,revenue,runtime,release,genre_names
26554,Class of Nuke 'Em High,en,,1986-12-12,5264,127,5.6,2000000,0,86,True,Comedy; Horror; Science Fiction; Thriller
90888,Monster High,en,A Cosmic Campus Comedy.,1989-12-20,5264,8,4.1,0,0,84,True,Comedy; Horror; Science Fiction
224950,Solo,en,,2013-08-29,5264,22,5,0,0,83,True,Horror; Thriller
79544,The Wicker Tree,en,Accept our sacrifice,2011-08-27,5263,41,3.9,7750000,0,96,True,Horror; Mystery; Thriller
32171,Infection,ja,Evil Is Contagious,2004-10-02,5262,79,6.1,0,0,98,True,Drama; Horror; Science Fiction
28516,Way of the Vampire,en,The battle between good and evil ends tonight.,2005-02-22,5258,12,3.4,580000,0,90,True,Action; Horror; Thriller
67344,Mr. Vampire III,cn,,1987-12-17,5257,23,7.2,0,0,88,True,Action; Comedy; Horror
72859,Ghost Town,en,,2009-10-24,5255,16,6,0,0,85,True,Horror; Science Fiction; Western
557294,Zombie at 17,en,,2018-10-27,5254,5,6.5,0,0,84,True,Horror; Thriller
818543,Slumber Party Massacre,en,You know the drill!,2021-09-27,5254,42,6.1,0,0,86,True,Comedy; Horror
85032,Kotoko,ja,,2011-11-26,5253,66,7.3,0,0,91,True,Drama; Horror; Thriller
586577,In Search of Darkness,en,A Journey Into Iconic '80s Horror,2019-05-01,5252,70,7.9,0,0,264,True,Documentary; Horror
268508,The Mummy Resurrected,en,,2014-03-01,5249,61,3.9,0,0,80,True,Horror
13436,13: Game of Death,th,13 Challenges. $100 Million. How Far Would You Go?,2006-10-04,5248,112,6.4,0,0,114,True,Crime; Horror; Thriller
39988,Late Night Trains,it,Most movies last less than two hours! This is one of everlasting torment!,1975-04-09,5248,68,6,0,0,94,True,Horror; Thriller
770684,The Retaliators,en,Thou shalt not kill.,2022-09-08,5239,4,6.3,0,0,110,True,Action; Horror
27674,Wolves of Wall Street,en,They Feed On Greed,2002-12-31,5238,20,4.6,0,0,85,True,Horror
28314,Ripper: Letter from Hell,en,He's back from the past to pick up the pieces.,2001-08-08,5238,42,4.2,0,0,114,True,Horror
264568,Sexy Adventures of Van Helsing,en,,2004-10-27,5238,6,4.3,250000,0,90,True,Comedy; Horror
49877,Locusts: The 8th Plague,en,Watch The Skies... And Run,2005-11-12,5235,29,4.9,0,0,88,True,Drama; Horror
79078,11/11/11,en,This day will be our last,2011-11-01,5235,39,4,0,0,87,True,Horror; Thriller
488342,Scarecrows,en,It was supposed to be the summer of their dreams,2017-11-22,5235,23,5,0,0,80,True,Horror
42469,The Creeping Flesh,en,"A terrifying journey through the nightmare worlds of evil, insanity and terrible revenge.",1973-02-12,5234,69,6.1,0,0,92,True,Horror; Science Fiction
26656,Ghost Machine,en,,2009-02-01,5232,38,5.1,0,0,100,True,Action; Horror; Science Fiction; Thriller
286971,Innocence,en,Love. Beauty. Wealth. Eternity.,2013-09-05,5226,35,4.1,0,0,96,True,Adventure; Fantasy; Horror; Mystery; Romance; Thriller
67343,Mr. Vampire II,cn,,1986-08-15,5225,18,6.4,0,0,89,True,Action; Comedy; Horror
28349,The Dead Hate the Living!,en,,2000-02-08,5223,28,5,150000,0,90,True,Comedy; Horror
28416,Forest of the Damned,en,Thrown out of Heaven... They'll take you to Hell...,2005-05-13,5223,24,3,0,0,83,True,Horror
479837,The Watcher in the Woods,en,,2017-10-21,5216,28,4.6,0,0,87,True,Horror; TV Movie
20016,Trailer Park of Terror,en,Fear has a new home.,2008-10-21,5213,63,4.9,0,0,98,True,Horror
387396,Shark Exorcist,en,Satan Has Jaws,2015-08-14,5213,27,2.4,0,0,70,True,Horror
158246,The Angels' Melancholia,de,The Most Controversial Movie Ever Made.,2009-05-01,5212,38,4.1,0,0,164,True,Drama; Fantasy; Horror; Mystery; Thriller
471493,Ryde,en,You have reached your final destination.,2017-09-15,5212,77,4.5,0,0,84,True,Crime; Horror; Thriller
5425,Beyond the Darkness,it,A fate worse than death!,1979-11-15,5209,125,6.4,0,0,94,True,Horror
177146,Flying Monkeys,en,You're not in Kansas anymore!,2013-03-09,5209,23,5,0,0,85,True,Fantasy; Horror; Science Fiction
275985,The Coed and the Zombie Stoner,en,,2014-04-18,5205,43,3.8,0,0,91,True,Comedy; Horror
28762,Waxwork II: Lost in Time,en,"A killer is waiting... in the past, present and future.",1992-05-11,5204,89,5.1,3500000,0,104,True,Comedy; Fantasy; Horror
48636,Nekromantik 2,de,,1991-05-07,5202,64,5.3,0,0,110,True,Drama; Horror; Romance
105588,Progeny,en,There Are Some Things In The Universe That We Can't Understand,1998-03-30,5201,29,4.8,2500000,0,98,True,Horror; Science Fiction
39283,Carnosaur,en,Driven to extinction. Back for revenge.,1993-05-21,5196,78,4.2,1000000,1753979,83,True,Horror; Science Fiction
28177,Two Thousand Maniacs!,en,Madmen crazed for carnage!,1964-03-20,5195,85,5.7,65000,0,87,True,Horror
40463,Berserker,en,It's too late to run. There's no time to scream... Just close your eyes and pray to die.,1987-07-04,5195,30,4.5,0,0,85,True,Horror
31232,It!,en,Bullets can't kill it! Fire can't burn it! Water can't drown it! How can we destroy IT before IT destroys us?,1966-03-17,5188,21,6.5,0,0,96,True,Horror
801970,The Refuge,en,,2022-10-20,5188,0,0,0,0,0,False,Horror
90936,Aegri Somnia,en,The wound will relieve the pressure.,2008-01-01,5181,7,4.9,0,0,95,True,Horror; Thriller
969160,Deinfluencer,en,Trend or die trying,2022-10-01,5181,0,0,0,0,120,True,Horror; Thriller
55949,Vampirella,en,"Thirsty for Justice, She'll Settle for Blood.",1996-09-28,5176,37,4,0,0,86,True,Action; Horror; Science Fiction
210913,Blood Glacier,de,Terror has Evolved!,2013-09-27,5176,114,5.4,0,0,98,True,Horror
13402,Re-cycle,cn,,2006-01-01,5175,118,6.4,0,0,108,True,Fantasy; Horror; Mystery; Thriller
53994,Dragon Fighter,en,,2003-01-04,5174,17,3.5,0,0,85,True,Action; Horror; Science Fiction; Thriller
40387,Night Watch,en,Once her nightmare begins...the terror never ends!,1973-11-08,5173,26,6.5,0,0,99,True,Horror; Mystery; Thriller
211587,Blood Shot,en,,2013-08-01,5173,30,4,0,0,95,True,Action; Comedy; Horror
333824,Don't Hug Me I'm Scared 4,en,,2015-03-31,5172,57,7.7,0,0,6,True,Animation; Fantasy; Horror; Music
64929,Nightstalker,en,This Is His Story.,2002-11-10,5168,9,3.4,0,0,97,True,Horror; Thriller
459475,Awaken the Shadowman,en,,2017-07-21,5167,44,3.6,0,0,90,True,Horror; Mystery; Thriller
40368,Nightmare,en,The Dream You Can't Escape ALIVE!,1981-10-23,5163,85,5.6,0,0,97,True,Horror
43093,The Giant Behemoth,en,The biggest thing since creation!,1959-03-03,5163,35,5.7,0,0,80,True,Fantasy; Horror; Science Fiction
276922,Come Back to Me,en,It's not in her mind anymore.,2014-07-25,5162,95,5.6,0,0,90,True,Horror
85438,Paranormal Xperience,es,"Believe the legend, enter the darkness, experience the fear",2011-12-28,5158,79,4.3,4362560,0,89,True,Horror
32904,Tony,en,Keeping a neighbourhood watch.,2010-02-05,5153,56,5.9,0,0,76,True,Drama; Horror; Thriller
70199,Dead of Winter,en,,1987-02-06,5149,80,6.1,0,2413427,100,True,Horror; Thriller
186869,The Vagrant,en,He's not home alone.,1992-05-15,5149,38,6,9500000,0,91,True,Comedy; Horror; Thriller
42676,The Fifth Cord,it,,1971-08-17,5148,40,6.4,0,0,93,True,Horror; Mystery; Thriller
42787,Lady in a Cage,en,"What happens in this elevator is not for the weak - it is, perhaps, not even for the strong!",1964-01-01,5147,56,6.4,0,0,94,True,Drama; Horror; Mystery; Thriller
86326,Phantom of the Mall: Eric's Revenge,en,Prices Aren't The Only Thing Being Slashed!,1989-12-01,5146,12,4.4,3000000,0,91,True,Horror
48038,Evolver,en,It was supposed to be a game,1995-02-10,5145,28,5.1,0,0,90,True,Action; Horror; Science Fiction
131358,Sex Files: Alien Erotica,en,In space no one can hear you moan.,1998-01-01,5144,10,5.7,0,0,99,True,Horror; Romance; Science Fiction
922607,Easter Bunny Massacre,en,,2021-10-11,5143,14,5.4,0,0,85,True,Horror; Mystery
7454,The Bunker,en,Beyond War. Beyond Hell. Beyond the Grave.,2001-09-14,5142,53,5.8,0,0,95,True,Drama; Horror; Mystery
33374,Class Reunion,en,No class has less class than this class,1982-10-29,5142,30,5.3,0,0,84,True,Comedy; Horror
42245,The Food of the Gods,en,Welcome to the Bottom of the Food Chain!,1976-06-18,5139,81,4.9,0,0,88,True,Horror; Science Fiction
290656,Raised by Wolves,en,,2014-08-18,5136,23,5.5,0,0,76,True,Horror
133985,Horror Stories,ko,"If you want to be alive, then tell me...",2012-07-25,5135,28,5.8,0,0,108,True,Horror; Thriller
326420,Dig Two Graves,en,,2014-10-17,5135,78,5.6,0,0,85,True,Fantasy; Horror; Mystery; Thriller
28795,Forbidden Siren,ja,It all began with a mysterious warning...,2006-02-09,5134,27,5,0,5835036,87,True,Horror; Thriller
39924,Exposé,en,Haunting intrigue... A shock to your system!!!,1976-03-01,5134,29,5.2,0,0,84,True,Horror; Thriller
64883,Faust: Love of the Damned,en,Evil rises from the depths of hell.,2000-11-01,5134,67,5,0,0,98,True,Action; Fantasy; Horror
84993,Next of Kin,en,There is something evil in this house.,1982-09-30,5133,75,6.4,0,0,89,True,Horror; Mystery
623081,Asuran,ta,,1995-07-21,5133,0,0,0,0,121,True,Fantasy; Horror; Thriller
17994,Witchboard,en,It's more than just a game.,1986-12-31,5132,145,5.9,2000000,7369373,98,True,Horror; Mystery; Thriller
220677,The Bell Witch Haunting,en,America's most famous haunting has returned,2013-11-05,5132,40,3.8,0,0,91,True,Horror
533938,West of Hell,en,This is the last stop,2018-01-01,5132,19,4.8,0,0,80,True,Fantasy; Horror; Western
131916,Scary or Die,en,Whats so ##%&@# funny ?,2012-09-09,5126,66,4.9,0,0,94,True,Horror
43228,I Was a Teenage Werewolf,en,Explosive! Amazing! Terrifying! You won't believe your eyes!,1957-06-19,5125,35,4.8,82000,2000000,76,True,Drama; Fantasy; Horror; Science Fiction
403820,K-Shop,en,,2016-06-26,5123,49,6,0,0,115,True,Crime; Horror; Thriller
452571,Land of Smiles,en,To find the truth you must play along,2017-05-01,5121,32,4.2,0,0,90,True,Adventure; Horror; Thriller
24963,Dead Air,en,All America's worst fears. Realized. At once.,2009-10-27,5119,30,5.2,0,0,90,True,Horror; Science Fiction; Thriller
42532,Willard,en,This is Willard and his friend Ben. Ben will do anything for Willard.,1971-07-30,5119,80,6.1,0,0,95,True,Horror; Science Fiction
52702,Superstition,en,You'll believe it just before you die...,1982-08-26,5116,84,6.4,0,0,85,True,Horror
321039,The Phoenix Incident,en,,2015-06-16,5114,45,5.1,1300000,0,81,True,Horror; Science Fiction; Thriller
368256,Condemned,en,Death is the only escape,2015-11-13,5112,46,3.6,0,0,83,True,Horror
9938,Raptor,fr,,2001-11-06,5111,27,3.9,0,0,81,True,Horror; Thriller
44732,Spring Break Shark Attack,en,Spring Break. Some come to party. Others come for the buffet.,2005-03-20,5111,35,4.3,0,0,88,True,Action; Drama; Horror; Thriller
517769,Central Park,en,A vengeful soul waits for them,2017-06-06,5109,16,4.4,0,0,90,True,Horror; Thriller
36835,Oasis of the Zombies,es,,1982-04-20,5108,27,3,0,0,85,True,Horror
29052,The Reptile,en,Half woman - half snake!,1966-03-06,5107,61,6.1,0,0,90,True,Horror
51455,Mutant Girls Squad,ja,,2010-05-22,5107,35,5.7,0,0,85,True,Action; Horror; Science Fiction; Thriller
270668,When Animals Dream,da,,2014-06-12,5107,90,5.6,3000000,0,84,True,Drama; Horror; Mystery
681986,The Last Thing Mary Saw,en,Every family has secrets.,2021-08-15,5106,26,5.8,0,0,88,True,Drama; Horror; Thriller
27618,The Horribly Slow Murderer with the Extremely Inefficient Weapon,en,IT WILL KILL YOU. EVEN IF IT TAKES THE REST OF YOUR LIFE.,2008-01-01,5104,114,6.6,0,0,10,True,Comedy; Horror
1028140,The Weird,uk,,2022-10-03,5101,0,0,0,0,4,True,Animation; Horror; Music
44184,Venomous,en,There is no antidote.,2001-11-29,5099,13,5.2,0,0,97,True,Horror; Science Fiction
49359,Shadow: Dead Riot,en,,2006-03-28,5099,17,4.1,750,0,81,True,Action; Horror
30654,Ghoulies IV,en,"A little bit magic, a little black leather... and a lot of black humor",1994-08-17,5097,39,3.3,0,0,84,True,Comedy; Horror; Science Fiction
368051,Don't Hug Me I'm Scared 5,en,,2015-10-14,5097,63,7.2,0,0,7,True,Animation; Fantasy; Horror; Music
119308,Hasta el viento tiene miedo,es,The answer is blowing in the wind?,2007-08-13,5094,45,5.5,0,0,0,True,Horror; Thriller
911926,Issac,en,Death is forever.,2022-11-17,5091,0,0,0,0,0,False,Horror; Romance; Thriller
92393,Tape 407,en,The plane crash was just the beginning,2012-04-27,5087,67,4,0,0,90,True,Horror; Science Fiction
549935,Head Count,en,There's something strange going on here.,2019-06-14,5086,69,5.5,0,0,90,True,Horror; Mystery; Thriller
794362,G-Zombie,te,,2021-02-05,5086,31,5.3,0,0,116,True,Comedy; Fantasy; Horror
18045,The Dark Hours,en,,2005-03-11,5085,72,5.7,500000,0,80,True,Horror; Science Fiction; Thriller
42745,The Skull,en,When the Skull strikes you'll scream!,1965-08-25,5085,76,6.1,0,0,83,True,Horror; Thriller
60160,Gamera the Brave,ja,"Gamera for the boys, the boys for Gamera!",2006-11-11,5083,54,7.2,0,4000000,96,True,Action; Adventure; Family; Fantasy; Horror; Science Fiction
87917,Vacations of Terror 2,es,,1991-04-18,5083,30,5.7,0,0,85,True,Horror
12550,Attack of the Blind Dead,es,Scream... So They Can Find You,1973-05-17,5079,50,5.6,0,0,91,True,Horror
15011,Red Mist,en,Do Not Resuscitate,2008-08-22,5079,56,5.1,0,0,98,True,Horror; Thriller
16226,Lady Death,en,Naughty girls go to hell... Really naughty girls conquer it.,2004-07-24,5079,69,7.4,0,0,80,True,Action; Animation; Fantasy; Horror; Science Fiction
30002,The Munsters' Revenge,en,,1981-01-01,5078,18,6.1,0,0,96,True,Comedy; Crime; Family; Horror; TV Movie
38267,War-Gods of the Deep,en,They dared the most fantastic journey that has ever challenged imagination!,1965-05-26,5078,49,4.8,0,0,84,True,Adventure; Fantasy; Horror; Science Fiction
860867,The Accursed,en,Family never forgets.,2021-11-12,5073,16,6.3,0,0,84,True,Horror
14866,Farm House,en,,2008-01-01,5072,53,5.3,0,0,92,True,Horror; Mystery; Thriller
297610,Abraham Lincoln Vampire Hunter: The Great Calamity,en,,2012-10-23,5071,200,8.2,0,0,7,True,Animation; Fantasy; Horror
41651,Ghost in the Machine,en,Plug in to your worst nightmare,1993-12-20,5069,55,4.6,12000000,5086909,104,True,Horror; Science Fiction; Thriller
53850,Basilisk: The Serpent King,en,An eclipse awakens an ancient monster whose gaze turns flesh into stone.,2006-11-25,5068,41,6.5,0,0,88,True,Action; Fantasy; Horror; TV Movie
10114,Ring Around the Rosie,en,,2006-03-21,5067,31,4.6,0,0,87,True,Horror; Mystery; Thriller
399613,The Smiling Man,en,,2015-06-19,5067,32,5.5,0,0,8,True,Horror
67346,Magic Cop,cn,He's a Modern Day Devil Hunter He's a Master of the Martial Arts He's... MR VAMPIRE!,1990-11-01,5064,14,6.5,0,0,87,True,Action; Comedy; Crime; Horror
319396,Zombieworld,en,The end is HERE!,2015-02-24,5064,17,4.9,0,0,100,True,Horror
24090,It Waits,en,,2005-11-10,5063,39,5.5,1200000,0,88,True,Horror
500915,Werewolf,pl,,2019-03-29,5063,75,6.2,130000,0,88,True,Horror
97796,Female Market: Imprisonment,ja,,1986-01-18,5062,9,4.9,0,0,69,True,Horror
71326,Bunnyman,en,Pretty girls die young,2011-06-20,5059,56,4.6,0,0,90,True,Horror
35891,Mansquito,en,,2005-03-05,5055,22,5.6,5000000,0,92,True,Horror; Science Fiction
371451,Keeper of Darkness,cn,"Gangster by day, exorcist by night",2015-11-26,5054,54,5.6,0,0,103,True,Horror
42185,Shark Attack,en,The worlds deadliest predator just got angry...,1999-11-09,5053,43,4.7,0,0,95,True,Horror
29187,Convent of Sinners,it,,1986-08-09,5049,19,4.9,0,0,88,True,Drama; Horror
460279,Midnighters,en,Killing is easy. Getting away with it is murder.,2017-06-19,5049,55,5.7,0,0,94,True,Horror; Thriller
46333,Pervert!,en,He's Coming To Get You!,2005-02-12,5046,47,5,0,0,81,True,Comedy; Horror
45875,Trilogy of Terror II,en,The first one kept you on the edge of your seat. This one will keep you under it.,1996-10-30,5044,30,5,0,0,90,True,Horror; Thriller; TV Movie
653218,Midnight Kiss,en,They came to slay.,2019-12-27,5043,36,5.4,0,0,89,True,Horror; TV Movie
248561,Krampus: The Christmas Devil,en,Are you on the naughty list?,2013-08-17,5042,51,2.7,7525000,0,83,True,Action; Horror; Thriller
168891,Saw: Rebirth,en,Somewhere... Somehow... Something went wrong...,2005-10-24,5039,81,5.7,0,0,7,True,Animation; Crime; Horror
28734,Hellhole,en,"CAPTIVES... Stripped Naked, Forced To Submit To The Ultimate Experiment!",1985-03-15,5037,18,4.7,0,0,96,True,Action; Drama; Horror; Thriller
287524,Fear Clinic,en,Face Your Fears,2014-10-31,5035,98,4.3,1000000,0,95,True,Horror
29396,Strait-Jacket,en,WARNING! 'Strait-Jacket' vividly depicts ax murders!,1964-01-19,5034,86,6.7,0,0,93,True,Drama; Horror; Thriller
480394,They Remain,en,Don't Turn Around.,2018-01-28,5034,26,5,0,0,102,True,Drama; Horror; Mystery; Thriller
286003,Angelica,en,,2017-11-17,5032,22,4.9,0,0,95,True,Drama; Horror; Thriller
39895,From a Whisper to a Scream,en,Welcome to Oldfield. Stop in for a night of pure terror.,1987-09-25,5029,62,5.8,1100000,1400000,99,True,Comedy; Horror
520905,Tone-Deaf,en,,2019-03-10,5029,62,5.4,0,0,87,True,Comedy; Horror; Thriller
33990,Little Witches,en,Forgive me Father. For I am Sin.,1996-12-23,5026,22,3.9,0,0,90,True,Drama; Horror
28155,It Lives Again,en,The monster child returns - but now there are three!,1978-05-10,5024,57,5.4,0,0,91,True,Horror
38988,5150 Elm's Way,fr,,2009-10-09,5024,83,6.3,0,0,110,True,Drama; Horror; Thriller
261427,A Wicked Ghost,cn,,1999-11-04,5022,4,5.5,0,0,85,True,Horror
29393,Macabre,en,As Blood-Chilling As Being Buried Alive!,1958-10-01,5019,34,6,90000,5000000,72,True,Crime; Horror; Mystery; Thriller
254174,The Penny Dreadful Picture Show,en,Don't be afraid; it's only your life,2013-10-08,5016,24,5.8,0,0,101,True,Horror
28051,Five Dolls for an August Moon,it,The Island of Terror!,1970-03-14,5015,94,5.6,0,0,82,True,Horror; Mystery; Thriller
67345,Mr Vampire Saga 4,cn,,1988-12-22,5015,12,7.5,0,0,96,True,Comedy; Horror
28266,Scream Queen Hot Tub Party,en,,1991-01-01,5013,10,6.6,0,0,50,True,Horror
40448,The Dead Pit,en,They're out.,1989-10-01,5013,47,5.7,350000,0,95,True,Horror
30519,Happy Hell Night,en,They'll Be Screaming Their Heads Off!,1992-04-13,5012,19,4.6,0,0,87,True,Horror; Mystery; Thriller
30794,Edge of the Axe,es,There is nothing silent about the nights in Paddock County.,1988-05-20,5011,49,5.6,0,0,90,True,Horror; Mystery; Thriller
35564,The Midnight Hour,en,Ghouls just want to have fun...,1985-11-01,5007,36,5.9,0,0,94,True,Comedy; Horror; TV Movie
80468,Some Guy Who Kills People,en,Your number is up.,2011-04-14,5007,88,6.1,300000,0,97,True,Comedy; Horror; Thriller
359053,Don't Fuck in the Woods,en,You're going to need protection!,2016-10-25,5006,46,3.8,10000,0,73,True,Comedy; Horror
30388,Reykjavik Whale Watching Massacre,en,,2009-09-04,5003,36,5,4000000,0,84,True,Comedy; Horror
40458,Welcome to the Jungle,en,Don’t get eaten,2007-04-19,5001,29,4.8,200000,0,83,True,Horror
35040,Croc,en,It's Hunting Season and You're the Prey,2007-09-20,4999,36,4.6,0,0,100,True,Horror
129418,Bigfoot: The Lost Coast Tapes,en,It Doesn't Like Being Called A Hoax.,2012-10-18,4997,34,4.1,0,0,89,True,Horror; Mystery; Thriller
269776,Alleluia,fr,"Fervidly dark lovesick horror inspired by the real-life criminal duo, the Lonely Hearts Killers.",2014-11-26,4996,81,6,3673315,0,93,True,Drama; Horror; Thriller
59744,Grotesque,en,There is a Fate Worse Than Death,1988-09-09,4995,23,4.3,0,0,89,True,Horror
75821,Sector 7,ko,"Something awaits them 8,000 feet under the sea.",2011-08-04,4995,53,4.7,8700000,0,101,True,Action; Horror; Science Fiction
67729,Doom Asylum,en,,1988-03-02,4994,52,5.5,90000,0,77,True,Comedy; Horror
610359,On Halloween,en,"Every Time, Every Year.",2020-10-09,4993,46,6.7,0,0,92,True,Horror; Thriller
715239,Triggered,en,Your countdown has begun,2020-08-28,4993,81,5.7,0,0,90,True,Horror
24821,Hidden,no,,2009-03-04,4989,56,5.7,2215773,1489526,95,True,Horror; Thriller
88379,Osombie,en,Bin Laden will die... again!,2012-01-01,4988,25,4.3,0,0,92,True,Action; Horror
464879,Cabin 28,en,,2017-08-01,4988,31,4.6,0,0,80,True,Horror
12724,The Convent,en,Prayer will get you nowhere.,2000-01-21,4985,42,5.6,0,0,79,True,Comedy; Horror; Thriller
102283,Full Circle,en,She had no one to play with for thirty years...,1978-01-06,4985,40,6.1,840000,0,98,True,Drama; Horror; Mystery
29951,The Hideout,en,,2007-11-16,4984,45,6.2,0,0,100,True,Horror; Mystery; Thriller
52414,Death Bell 2,ko,Who will pass the deadly test.,2010-07-28,4984,60,6.1,0,0,82,True,Horror
64538,Flavia the Heretic,it,She Launched A River of BLOOD,1974-06-14,4984,44,6.2,0,0,96,True,Drama; Horror
40451,The Mutilator,en,"By pick, by axe, by sword, bye bye!",1985-01-04,4982,81,5.1,0,0,86,True,Horror; Mystery; Thriller
30459,Who Is Afraid Of Dracula?,it,,1985-12-20,4979,177,6.1,0,212780,88,True,Comedy; Horror
44839,Yulenka,ru,,2009-02-19,4979,41,5.8,5000000,0,102,True,Drama; Horror; Thriller
40102,Don't Answer the Phone!,en,He'll Know You're Alone!,1980-02-29,4978,33,4.5,0,0,94,True,Horror; Thriller
185267,The Human Race,en,Race Or Die...,2013-04-10,4977,139,4.9,567000,0,87,True,Action; Horror; Science Fiction
42526,The Nightcomers,en,Two Children. Two Adults. One Unspeakable Crime.,1972-02-15,4974,48,5.7,0,0,96,True,Drama; Horror; Thriller
5796,After Death,en,,1990-07-27,4967,54,5.1,0,0,84,True,Action; Horror
285549,Horsehead,en,,2014-09-07,4966,85,5.3,0,0,89,True,Fantasy; Horror
289559,House of Purgatory,en,,2016-10-21,4966,20,3.8,200000,0,75,True,Horror; Thriller
114635,The Helpers,en,Can we help you?,2012-10-27,4964,26,4.1,4000000,0,81,True,Horror
533660,Kaatteri,ta,,2022-08-05,4963,2,6,0,0,113,True,Comedy; Horror
55952,Xtro 2: The Second Encounter,en,Part Alien. Part Predator. All Terror.,1990-05-04,4962,27,4.6,0,0,92,True,Horror; Science Fiction
444490,Sequence Break,en,,2017-07-18,4962,31,4.3,0,0,80,True,Horror; Romance; Science Fiction
45737,Sick Nurses,th,"Take a deep breath, this is going to hurt.",2007-07-14,4959,52,5,0,0,82,True,Crime; Horror
26961,Puppet Master: The Legacy,en,Now the legacy can be told.,2003-12-16,4957,51,3.8,0,0,72,True,Fantasy; Horror; Science Fiction
375569,Kingdom Hospital,en,,2004-03-03,4957,46,6.5,37,0,608,True,Horror
123107,Hellbenders,en,Deliver them to evil.,2013-10-18,4952,38,5.4,0,0,87,True,Comedy; Horror; Thriller
8771,Mind Ripper,en,Live in horror. Die in fear.,1995-10-08,4946,43,4.4,8000000,0,94,True,Horror; Science Fiction; Thriller
15426,Unearthed,en,Nothing stays buried forever.,2007-01-01,4943,54,4.1,0,0,93,True,Action; Adventure; Horror; Science Fiction; Thriller
306622,Star Leaf,en,Some highs are out of this world.,2015-06-06,4943,21,4.1,0,0,77,True,Horror; Science Fiction; Thriller
721930,Where's Rose,en,,2021-11-01,4938,6,5.6,0,0,83,True,Horror; Thriller
27253,Fingerprints,en,Even the dead leave them.,2006-10-16,4935,46,5.7,500000,0,95,True,Horror; Mystery; Thriller
27727,Raging Sharks,en,,2005-02-01,4935,38,4.9,0,0,92,True,Horror; Science Fiction
599744,Tooth Fairy,en,She's come to collect,2019-04-30,4935,53,5.2,0,0,86,True,Horror; Thriller
79649,Eyes of a Stranger,en,"""Sorry, your party is dead...""",1981-02-11,4934,46,6,800000,1118634,84,True,Horror; Thriller
28380,Silent Scream,en,Terror so sudden there is no time to scream.,1979-11-23,4931,30,5.8,0,0,87,True,Horror; Thriller
821390,The Retreat,en,The only way out is to fight.,2021-05-21,4929,23,5.1,0,0,82,True,Horror; Thriller
34168,Uncharted,en,,2009-01-01,4928,5,3.6,0,0,78,True,Horror
773982,Spookiz: The Movie,ko,,2020-08-16,4927,1,10,0,0,82,True,Animation; Comedy; Family; Horror
461774,Friendly Beast,pt,,2018-08-09,4925,99,6.4,0,0,98,True,Crime; Horror; Thriller
715580,Rape Zombie Side-Story: Hardcore of the Dead,ja,,2017-08-13,4924,2,3.5,0,0,81,True,Horror
78068,Blood Harvest,en,,1987-01-01,4922,29,4.2,0,0,87,True,Horror
662821,The Dawn,en,,2020-01-10,4919,42,6.7,0,0,90,True,Drama; Horror; Mystery; Thriller
55152,The Oblong Box,en,Some things are better left buried.,1969-06-11,4917,65,5.8,175000,0,91,True,Horror
42699,"Yongary, Monster from the Deep",ko,A Monster from another age ... with terrifying destructive powers ...,1967-01-01,4914,62,4.6,0,0,79,True,Horror; Science Fiction
76403,DNA,en,The Jungle is Alive!,1996-03-07,4913,39,4.1,0,0,97,True,Action; Horror; Science Fiction; Thriller
381767,Shelley,da,"Inside, an evil grows",2016-02-14,4911,96,5.5,0,0,92,True,Drama; Horror
41070,Dark Woods,no,They should have stayed away from that water,2003-02-21,4905,72,5.7,0,1156728,85,True,Adventure; Horror; Mystery; Thriller
24632,The Mad,en,,2007-05-22,4902,44,5.7,0,0,83,True,Comedy; Horror; Thriller
137749,They Crawl,en,Terror gets under your skin,2001-02-02,4899,11,4.9,0,0,93,True,Horror; Science Fiction
522655,You're Not Alone,en,Ever have the feeling that... you're not alone?,2020-04-16,4898,41,6.6,0,0,92,True,Horror; Thriller
36089,The Giant Claw,en,Flying beast out of prehistoric skies!,1957-06-01,4896,58,4.8,0,0,74,True,Horror; Science Fiction
79319,The Incubus,en,The Incubus. He is the Destroyer.,1982-08-27,4895,75,5.9,0,0,93,True,Horror; Thriller
801557,Cannibal Troll,en,Prepare to pay the ultimate toll,2021-06-06,4894,55,6.1,0,0,85,True,Horror
116248,Vampire,en,They're dying to keep him alive.,2011-10-09,4893,37,6.1,0,0,120,True,Drama; Horror
32033,Pulse,en,The ultimate shocker.,1988-03-04,4891,47,5.2,0,40397,95,True,Horror; Science Fiction
994128,The Elderly,es,,2022-07-16,4891,4,7,0,0,95,True,Fantasy; Horror; Thriller
63484,The Incite Mill,ja,,2010-10-16,4888,43,5.4,0,0,107,True,Drama; Horror; Thriller
32220,The Insatiable,en,What if you were in love with something evil?,2006-11-01,4887,26,5.4,0,0,103,True,Comedy; Horror; Romance
603673,Laxmii,hi,,2020-11-09,4885,27,5.6,0,0,141,True,Comedy; Horror
609919,She Never Died,en,,2019-10-10,4885,27,5.6,0,0,89,True,Action; Crime; Fantasy; Horror
62181,Devilman - Volume 1: The Birth,ja,,1987-11-01,4882,31,6.3,0,0,50,True,Action; Animation; Fantasy; Horror
335753,The Amityville Playhouse,en,Inspired by true events from America's most notorious town,2015-06-23,4882,48,5.4,350000,0,99,True,Horror
347946,Ju-on: The Final Curse,ja,,2015-06-20,4882,34,4.8,0,0,90,True,Horror
